id,district
29510123200,7
29510124600,7
29510125500,7
29101980000,3
29101960900,3
29101960200,3
29101960600,3
29183311422,6
29183310903,6
29183311322,6
29183312001,6
29183311802,6
29183311212,6
29183310902,6
29183311103,6
29183311001,6
29183311312,6
29077002502,1
29171960200,2
29171960100,2
29023950202,5
29019001503,3
29019001201,3
29023950201,5
29071800901,8
29077000502,5
29077000501,5
29187950902,5
29001950100,2
29001950300,2
29001950400,2
29001951000,2
29001950200,2
29001950900,2
29077002402,1
29183311132,6
29189210926,6
29199480200,2
29199480100,2
29189210600,7
29189220801,8
29189210400,7
29189221800,7
29189213202,7
29189221202,8
29189217931,6
29189218012,8
29189217701,8
29189214700,7
29189215302,7
29189210912,6
29189215105,6
29189217702,6
29189221503,8
29183311221,6
29183311391,6
29183311500,6
29183311721,6
29183311801,6
29183311903,6
29183310100,6
29183310400,6
29183311122,6
29097010700,1
29097011000,1
29097011100,1
29183311294,6
29097011400,1
29097011600,1
29097011700,1
29183311311,6
29183311331,6
29097011800,1
29009960500,5
29009960600,5
29185480100,1
29185480300,1
29185480200,1
29183310901,6
29183311114,6
29017950200,5
29017950300,5
29017950100,5
29025950202,2
29025950201,2
29047021003,2
29183311124,6
29183311203,6
29183311732,6
29009960302,1
29009960301,1
29009960202,5
29009960102,5
29009960101,5
29009960201,1
29163460100,3
29163460200,3
29163460400,3
29163460500,3
29163460300,3
29183310700,6
29183311211,6
29037060500,4
29037060100,4
29037060001,4
29037061100,3
29037060800,4
29037061001,4
29007950300,2
29007950700,2
29007950200,2
29007950400,2
29189211900,7
29189212300,7
29189212400,7
29149480100,5
29149480200,5
29149480300,5
29189217941,6
29189217942,6
29189218300,8
29189218500,7
29189218600,8
29189221502,6
29189212500,7
29189212600,7
29189218015,8
29189220447,8
29111970100,2
29111970400,2
29111970300,2
29111970200,2
29159480900,3
29019001703,3
29019001704,3
29019001508,3
29019001507,3
29019001506,3
29019001807,3
29019001402,3
29019001401,3
29189216300,7
29189216500,7
29189216600,7
29019001105,3
29019001107,3
29019001109,3
29019001106,3
29019001505,3
29019001603,3
29019001903,2
29019001904,2
29019001108,3
29019001110,3
29019001604,3
29019001806,3
29019001004,3
29147470100,2
29147470200,2
29147470400,2
29147470500,2
29019001003,3
29189216700,7
29001950502,2
29001950501,2
29510104500,7
29510106100,7
29189213102,7
29189213500,7
29189213800,7
29510105500,7
29189213900,7
29510105200,7
29510105300,7
29510105400,7
29510104200,7
29510103600,7
29510105198,7
29003010300,2
29003010400,2
29003010100,2
29019001001,3
29019001901,2
29019000200,3
29510106500,7
29510106600,7
29510106300,7
29510107200,7
29510106700,7
29510107400,7
29510107500,7
29510107600,7
29510111100,7
29510111200,7
29510111300,7
29019001803,3
29019001602,3
29019002000,2
29510112200,7
29510115400,7
29510115500,7
29510115600,7
29510119200,7
29510119300,7
29510120200,7
29510114200,7
29510114300,7
29510115100,7
29510110400,7
29510110500,7
29510110100,7
29510110200,7
29510112300,7
29510116100,7
29510116200,7
29510116400,7
29510107300,7
29510118600,7
29510113500,7
29510117100,7
29510115700,7
29510121200,7
29510115200,7
29510108200,7
29510108300,7
29510112400,7
29510115300,7
29019000700,3
29510117200,7
29510109700,7
29510106200,7
29510109600,7
29510118100,7
29510117400,7
29510126700,7
29019001300,3
29143960400,5
29143960300,5
29143960100,5
29143960600,5
29143960200,5
29143960500,5
29137960100,3
29137960300,3
29137960200,3
29189222000,8
29189221900,8
29189222100,6
29159480200,3
29063080102,2
29063080101,2
29183310602,6
29183311296,6
29183312204,3
29183312206,6
29183311153,6
29183312193,6
29183311733,6
29183312095,6
29183311904,6
29183311909,6
29183312192,6
29183312096,6
29113810402,3
29113810401,3
29011960300,1
29011960100,1
29011960200,1
29219820201,3
29107090602,3
29145020601,1
29145020501,1
29183311603,6
29183311604,6
29183311738,6
29183311740,6
29183311737,6
29183311739,6
29183312207,6
29183312208,6
29183312209,6
29141470503,3
29141470402,3
29141470401,3
29141470502,3
29141470501,3
29037060700,3
29037061200,3
29213480204,5
29213480404,5
29213480403,5
29213480203,5
29213480107,5
29213480208,5
29213480206,5
29213480205,5
29213480503,5
29213480504,5
29213480108,5
29213480109,5
29213480207,5
29219820104,3
29219820105,3
29219820109,6
29219820203,3
29219820204,6
29219820106,3
29219820107,3
